istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
124244035;5579;2021-11-03 13:09;2021-10-12 02:59
124244035;5579;2021-11-04 13:30;2021-10-12 02:59
124244035;5579;2021-11-04 13:50;2021-10-12 02:59
124244035;5579;2021-11-05 06:30;2021-10-12 02:59
124244035;5579;2021-11-05 06:45;2021-10-12 02:59
124244035;5579;2021-11-05 13:09;2021-10-12 02:59
124244035;5579;2021-11-08 13:30;2021-10-12 02:59
124244035;5579;2021-11-09 06:30;2021-10-12 02:59
124244035;5579;2021-11-09 06:45;2021-10-12 02:59
124244035;5579;2021-11-09 07:30;2021-10-12 02:59
124244035;5579;2021-11-09 07:45;2021-10-12 02:59
124244035;5579;2021-11-09 08:00;2021-10-12 02:59
124244035;5579;2021-11-09 08:15;2021-10-12 02:59
124244035;5579;2021-11-09 08:30;2021-10-12 02:59
124244035;5579;2021-11-09 08:45;2021-10-12 02:59
124244035;5579;2021-11-09 09:00;2021-10-12 02:59
124244035;5579;2021-11-09 09:15;2021-10-12 02:59
124244035;5579;2021-11-09 09:45;2021-10-12 02:59
124244035;5579;2021-11-09 11:30;2021-10-12 02:59
124244035;5579;2021-11-09 13:09;2021-10-12 02:59
124244035;5579;2021-11-10 13:30;2021-10-12 02:59
124244035;5579;2021-11-10 13:45;2021-10-12 02:59
124244035;5579;2021-11-10 14:30;2021-10-12 02:59
124244035;5579;2021-11-10 14:45;2021-10-12 02:59
124244035;5579;2021-11-10 15:00;2021-10-12 02:59
124244035;5579;2021-11-10 15:15;2021-10-12 02:59
124244035;5579;2021-11-10 16:00;2021-10-12 02:59
124244035;5579;2021-11-10 16:15;2021-10-12 02:59
124244035;5579;2021-11-10 16:45;2021-10-12 02:59
124244035;5579;2021-11-10 17:00;2021-10-12 02:59
124244035;5579;2021-11-10 17:15;2021-10-12 02:59
124244035;5579;2021-11-10 17:30;2021-10-12 02:59
124244035;5579;2021-11-10 17:45;2021-10-12 02:59
124244035;5579;2021-11-11 06:30;2021-10-12 02:59
124244035;5579;2021-11-11 06:45;2021-10-12 02:59
124244035;5579;2021-11-11 07:00;2021-10-12 02:59
124244035;5579;2021-11-11 07:15;2021-10-12 02:59
124244035;5579;2021-11-11 07:30;2021-10-12 02:59
124244035;5579;2021-11-11 07:45;2021-10-12 02:59
124244035;5579;2021-11-11 08:15;2021-10-12 02:59
124244035;5579;2021-11-11 08:30;2021-10-12 02:59
124244035;5579;2021-11-11 08:45;2021-10-12 02:59
124244035;5579;2021-11-11 09:00;2021-10-12 02:59
